Fecha,Temperatura (K),Humedad (%),Presion (Pa),MAC Address,Alias
2025-12-03 16:14:13,295.14,58.63,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:14:14,295.14,58.62,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:14:15,295.13,58.6,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:15,295.13,58.58,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:16,295.13,58.58,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:16,295.13,58.56,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:14:17,295.13,58.55,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:17,295.13,58.52,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:18,295.13,58.5,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:14:18,295.13,58.49,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:19,295.13,58.48,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:19,295.13,58.47,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:20,295.13,58.46,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:20,295.13,58.45,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:14:21,295.13,58.45,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:21,295.13,58.45,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:14:22,295.13,58.44,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:23,295.13,58.42,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:14:23,295.13,58.42,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:24,295.14,58.42,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:14:24,295.13,58.41,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:14:25,295.13,58.41,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:25,295.14,58.42,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:14:26,295.13,58.41,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:26,295.13,58.42,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:27,295.14,58.41,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:14:27,295.14,58.41,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:28,295.13,58.41,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:28,295.13,58.41,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:29,295.13,58.41,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:14:29,295.13,58.4,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:30,295.13,58.4,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:30,295.13,58.39,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:31,295.13,58.4,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:14:32,295.13,58.4,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:32,295.13,58.4,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:33,295.13,58.42,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:33,295.13,58.42,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:34,295.13,58.44,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:34,295.14,58.45,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:35,295.14,58.45,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:35,295.13,58.46,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:36,295.14,58.46,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:36,295.13,58.46,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:37,295.13,58.46,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:23,295.35,58.27,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:21:24,295.35,58.27,81557,24:D7:EB:59:2E:30,---
2025-12-03 16:21:24,295.35,58.27,81557,24:D7:EB:59:2E:30,---
2025-12-03 16:21:25,295.34,58.27,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:21:25,295.34,58.27,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:21:26,295.35,58.27,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:27,295.34,58.27,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:27,295.34,58.27,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:28,295.35,58.26,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:21:28,295.34,58.26,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:29,295.34,58.26,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:29,295.34,58.27,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:30,295.34,58.27,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:30,295.34,58.26,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:31,295.34,58.26,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:31,295.34,58.26,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:32,295.35,58.25,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:21:32,295.34,58.25,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:33,295.34,58.25,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:21:33,295.34,58.24,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:34,295.34,58.23,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:35,295.34,58.23,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:35,295.35,58.23,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:21:36,295.34,58.2,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:36,295.35,58.2,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:21:37,295.35,58.2,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:37,295.34,58.2,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:38,295.34,58.19,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:21:38,295.34,58.19,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:39,295.34,58.18,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:39,295.34,58.19,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:40,295.34,58.18,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:40,295.34,58.18,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:41,295.34,58.18,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:41,295.34,58.17,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:42,295.34,58.17,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:42,295.34,58.17,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:43,295.34,58.17,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:44,295.34,58.17,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:44,295.35,58.17,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:45,295.35,58.16,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:45,295.34,58.16,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:46,295.35,58.16,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:46,295.34,58.17,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:47,295.34,58.17,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:47,295.34,58.17,81548,24:D7:EB:59:2E:30,---
2025-12-03 16:21:48,295.34,58.17,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:48,295.34,58.18,81548,24:D7:EB:59:2E:30,---
2025-12-03 16:21:49,295.34,58.18,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:49,295.34,58.18,81548,24:D7:EB:59:2E:30,---
2025-12-03 16:21:50,295.34,58.18,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:50,295.35,58.17,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:51,295.34,58.18,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:21:51,295.34,58.18,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:52,295.34,58.17,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:21:53,295.35,58.17,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:53,295.35,58.18,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:54,295.35,58.18,81547,24:D7:EB:59:2E:30,---
2025-12-03 16:21:54,295.35,58.18,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:55,295.35,58.18,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:21:55,295.36,58.19,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:56,295.35,58.18,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:21:56,295.35,58.19,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:57,295.35,58.18,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:57,295.34,58.19,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:58,295.35,58.19,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:58,295.34,58.18,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:21:59,295.35,58.18,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:21:59,295.35,58.18,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:22:00,295.35,58.17,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:22:01,295.35,58.17,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:22:01,295.35,58.17,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:22:02,295.36,58.17,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:22:02,295.35,58.17,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:22:03,295.36,58.17,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:22:03,295.35,58.17,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:22:04,295.34,58.16,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:22:04,295.35,58.16,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:22:05,295.35,58.17,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:22:05,295.35,58.17,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:22:06,295.35,58.17,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:22:06,295.35,58.17,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:22:07,295.35,58.18,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:22:07,295.35,58.18,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:22:08,295.35,58.19,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:22:08,295.34,58.19,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:22:09,295.34,58.19,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:22:10,295.35,58.19,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:22:13,295.36,58.19,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:22:14,295.35,58.2,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:22:14,295.35,58.2,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:22:15,295.35,58.23,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:22:15,295.35,58.22,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:22:16,295.35,58.2,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:22:16,295.35,58.2,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:22:17,295.35,58.22,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:22:17,295.35,58.22,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:22:18,295.35,58.22,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:22:18,295.35,58.2,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:22:19,295.35,58.22,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:22:20,295.36,58.22,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:26:55,295.64,57.88,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:26:56,295.64,57.87,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:26:56,295.64,57.88,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:26:57,295.64,57.88,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:26:57,295.65,57.88,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:26:58,295.64,57.88,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:26:58,295.65,57.88,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:26:59,295.64,57.88,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:26:59,295.64,57.88,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:00,295.65,57.88,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:27:00,295.64,57.88,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:01,295.64,57.89,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:01,295.64,57.89,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:02,295.64,57.9,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:03,295.64,57.9,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:03,295.64,57.9,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:04,295.64,57.9,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:04,295.64,57.9,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:27:05,295.64,57.9,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:05,295.64,57.9,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:06,295.65,57.92,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:06,295.63,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:07,295.64,57.92,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:07,295.64,57.92,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:08,295.64,57.92,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:08,295.64,57.92,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:09,295.63,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:09,295.64,57.92,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:10,295.64,57.93,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:10,295.63,57.93,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:11,295.64,57.93,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:12,295.64,57.93,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:12,295.64,57.93,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:13,295.64,57.93,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:27:16,295.63,57.94,81548,24:D7:EB:59:2E:30,---
2025-12-03 16:27:17,295.63,57.94,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:27:17,295.63,57.95,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:18,295.63,57.94,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:18,295.64,57.94,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:19,295.64,57.93,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:27:19,295.63,57.94,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:20,295.63,57.94,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:20,295.63,57.94,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:21,295.63,57.94,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:22,295.63,57.94,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:27:22,295.63,57.94,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:23,295.63,57.94,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:27:23,295.63,57.94,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:24,295.63,57.94,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:24,295.63,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:25,295.63,57.94,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:25,295.63,57.95,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:26,295.63,57.93,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:26,295.63,57.92,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:27,295.63,57.92,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:27,295.63,57.94,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:28,295.63,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:28,295.63,57.94,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:29,295.63,57.92,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:27:30,295.63,57.94,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:30,295.63,57.94,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:31,295.62,57.92,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:31,295.62,57.93,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:32,295.63,57.92,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:27:32,295.62,57.91,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:27:33,295.62,57.92,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:33,295.62,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:34,295.63,57.91,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:27:34,295.63,57.91,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:35,295.63,57.91,81558,24:D7:EB:59:2E:30,---
2025-12-03 16:27:35,295.62,57.9,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:36,295.63,57.9,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:36,295.62,57.92,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:37,295.62,57.91,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:37,295.62,57.91,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:38,295.62,57.91,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:39,295.62,57.91,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:39,295.62,57.91,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:40,295.62,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:40,295.62,57.91,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:41,295.62,57.91,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:41,295.62,57.91,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:42,295.61,57.91,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:27:42,295.62,57.91,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:43,295.62,57.91,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:43,295.61,57.91,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:44,295.62,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:44,295.62,57.9,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:45,295.62,57.91,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:45,295.62,57.92,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:46,295.61,57.91,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:46,295.61,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:47,295.62,57.92,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:27:48,295.61,57.91,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:27:48,295.62,57.91,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:27:49,295.60,57.91,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:49,295.61,57.91,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:27:50,295.61,57.91,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:27:50,295.61,57.92,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:51,295.62,57.91,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:51,295.61,57.92,81549,24:D7:EB:59:2E:30,---
2025-12-03 16:27:52,295.62,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:52,295.61,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:53,295.61,57.92,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:53,295.60,57.93,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:54,295.61,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:54,295.61,57.92,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:27:55,295.60,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:56,295.61,57.92,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:56,295.61,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:57,295.60,57.93,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:57,295.60,57.93,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:58,295.60,57.92,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:27:58,295.60,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:27:59,295.60,57.92,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:27:59,295.60,57.92,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:00,295.60,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:00,295.59,57.92,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:01,295.60,57.91,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:01,295.60,57.9,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:02,295.61,57.9,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:28:02,295.60,57.89,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:03,295.60,57.89,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:28:04,295.60,57.9,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:04,295.60,57.9,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:05,295.60,57.9,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:05,295.60,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:06,295.61,57.91,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:06,295.59,57.91,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:07,295.59,57.91,81547,24:D7:EB:59:2E:30,---
2025-12-03 16:28:10,295.59,57.93,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:11,295.59,57.93,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:11,295.60,57.93,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:12,295.59,57.93,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:12,295.59,57.93,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:13,295.59,57.94,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:13,295.59,57.94,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:14,295.60,57.93,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:15,295.59,57.94,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:15,295.59,57.94,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:28:16,295.59,57.94,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:16,295.59,57.93,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:17,295.59,57.94,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:17,295.59,57.94,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:28:18,295.59,57.94,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:28:18,295.59,57.94,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:19,295.59,57.94,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:19,295.59,57.94,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:20,295.59,57.94,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:20,295.59,57.95,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:21,295.59,57.95,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:21,295.59,57.95,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:28:22,295.59,57.96,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:23,295.59,57.94,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:28:23,295.59,57.95,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:28:24,295.59,57.95,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:24,295.59,57.96,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:28:25,295.59,57.96,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:25,295.60,57.97,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:26,295.59,57.96,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:28:26,295.59,57.96,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:27,295.59,57.96,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:28:27,295.59,57.96,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:28:28,295.59,57.96,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:28:28,295.58,57.98,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:29,295.58,57.98,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:29,295.58,57.98,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:30,295.59,57.98,81557,24:D7:EB:59:2E:30,---
2025-12-03 16:28:30,295.58,57.98,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:28:31,295.58,57.98,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:28:32,295.58,57.98,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:32,295.59,57.99,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:33,295.58,57.99,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:28:33,295.58,57.99,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:34,295.58,57.99,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:28:34,295.58,57.99,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:35,295.58,58.0,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:28:35,295.58,58.0,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:36,295.58,58.0,81551,24:D7:EB:59:2E:30,---
2025-12-03 16:28:36,295.58,58.0,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:28:37,295.58,58.0,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:30:09,295.52,58.08,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:30:09,295.52,58.07,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:30:10,295.52,58.07,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:30:10,295.52,58.06,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:30:11,295.52,58.06,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:30:11,295.52,58.06,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:30:12,295.52,58.06,81557,24:D7:EB:59:2E:30,---
2025-12-03 16:30:13,295.52,58.05,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:30:13,295.52,58.06,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:30:14,295.52,58.03,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:30:14,295.52,58.03,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:30:15,295.53,58.04,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:30:15,295.53,58.04,81557,24:D7:EB:59:2E:30,---
